мЮХЛЕМНБЮМХЕ;йНК-БН;жЕМЮ ОНЯР;жЕМЮ ПНГМ;дЮРЮ;оНЯРЮБЫХЙ;оПНХГБНДХРЕКЭ;яРПЮМЮ
оюярхкйх мюрспхмн йксамхйю 36,4ц/33,5ц;1.0;28.31;40.92;2015-02-12 00:00:00.00; ннн "тХПЛЮ цхяя";;
кебнлхжерхм цк йюо 0,25% 5лк дхютюпл;1.0;30.31;30.31;2015-02-12 00:00:00.00; ннн "тХПЛЮ цхяя";;
оемрнйяхтхккхм 100лц ра ╧60;1.0;55.89;75.25;2015-02-12 00:00:00.00; ннн "тХПЛЮ цхяя";;
йяхгюк 5лц ра ╧10;1.0;292.86;390.33;2015-02-12 00:00:00.00; ннн "тХПЛЮ цхяя";;
щтхпмне люякн кхлнм 10лк;1.0;26.51;38.43;2015-02-12 00:00:00.00; ннн "тХПЛЮ цхяя";;
кноепюлхд 2лц йюоя ╧10;3.0;9.9;12.26;2015-02-12 00:00:00.00; ннн "тХПЛЮ цхяя";;
опегепбюрхбш яхрюаеккю ьюп опндк ╧1;1.0;31.37;42.34;2015-02-12 00:00:00.00; ннн "тХПЛЮ цхяя";;
цнпвхвмхй-кхяр ╧20;1.0;12.6;16.96;2015-02-12 00:00:00.00; ннн "тХПЛЮ цхяя";;
дхо пхкхт цекэ 100ц;1.0;522.79;696.79;2015-02-12 00:00:00.00; ннн "тХПЛЮ цхяя";;
опегепбюрхбш яхрюаеккю ьюп пецем ╧1;1.0;31.37;42.34;2015-02-12 00:00:00.00; ннн "тХПЛЮ цхяя";;
целюрнцем дер кчйя 50ц;1.0;12.3;17.83;2015-02-12 00:00:00.00; ннн "тХПЛЮ цхяя";;
жхмйнбюъ люгэ 30ц рсаю;2.0;26.46;35.72;2015-02-12 00:00:00.00; ннн "тХПЛЮ цхяя";;
кхгхмнопхк 0,01 ра ╧20;3.0;14.5;19.12;2015-02-12 00:00:00.00; ннн "тХПЛЮ цхяя";;
онлюдю то гелкъмхйю 3,5ц;1.0;23.67;34.21;2015-02-12 00:00:00.00; ннн "тХПЛЮ цхяя";;
целюрнцем псяя деряй 40ц;7.0;7.91;11.43;2015-02-12 00:00:00.00; ннн "тХПЛЮ цхяя";;
цпхм якхл лърю лекхяяю т/о ╧30;1.0;40.41;58.59;2015-02-12 00:00:00.00; ннн "тХПЛЮ цхяя";;
HALLS кедемжш кея ъцндш ╧9;1.0;24.77;35.91;2015-02-12 00:00:00.00; ннн "тХПЛЮ цхяя";;
кноепюлхд 2лц ра ╧10;1.0;7.2;9.07;2015-02-12 00:00:00.00; ннн "тХПЛЮ цхяя";;
пюярнпноью 350лц ра ╧50;1.0;40.26;58.37;2015-02-12 00:00:00.00; ннн "тХПЛЮ цхяя";;
йнпдхюлхм тк 25лк;1.0;115.36;155.33;2015-02-12 00:00:00.00; ннн "тХПЛЮ цхяя";;
оепейхяэ бнднпндю п-п 3% 100лк окюярхй;24.0;5.65;7.27;2015-02-12 00:00:00.00; ннн "тХПЛЮ цхяя";;
хмдюоюлхд перюпд 1,5лц ра ╧30 нгнм;20.0;22.65;28.5;2015-02-12 00:00:00.00; ннн "тХПЛЮ цхяя";;
бхмонжерхм 5лц ра ╧50 хмдхъ;1.0;34.5;43.5;2015-02-12 00:00:00.00; ннн "тХПЛЮ цхяя";;
юлкндхохм 10лц ра ╧30 нгнм;12.0;12.3;15.99;2015-02-12 00:00:00.00; ннн "тХПЛЮ цхяя";;
бюкняепдхм тк 50лк;2.0;62.8;84.77;2015-02-12 00:00:00.00; ннн "тХПЛЮ цхяя";;
аернтрюм 0,5% цк йюокх тк-йюо 5лк;1.0;141.55;191.09;2015-02-12 00:00:00.00; ннн "тХПЛЮ цхяя";;
яхпно нр йюькъ я онднп 100лк д-п рюия мнвмни;1.0;161.87;161.87;2015-02-12 00:00:00.00; ннн "тХПЛЮ цхяя";;
ущкхмц яюктерйх бк цхц ю/аюйр ╧50;1.0;64.41;93.38;2015-02-12 00:00:00.00; ннн "тХПЛЮ цхяя";;
осяршьйю яйюгйю кюр 6-12лея ябер йнкэжн 10921;1.0;47.49;68.86;2015-02-12 00:00:00.00; ннн "тХПЛЮ цхяя";;
аср-йю кюр яня яйюгйю 125лк 1116;1.0;89.6;89.6;2015-02-12 00:00:00.00; ннн "тХПЛЮ цхяя";;
CAMERA жеонвйю д/осяр 50204;1.0;75.34;75.34;2015-02-12 00:00:00.00; ннн "тХПЛЮ цхяя";;
COMPEED йнлохд окюяр о/бкюф лнг люкши ╧6;1.0;224.08;224.08;2015-02-12 00:00:00.00; ннн "тХПЛЮ цхяя";;
хпхтпхм ай цк йюо 2,5% 0,4лк ╧15 рча-йюо;1.0;380.8;507.54;2015-02-12 00:00:00.00; ннн "тХПЛЮ цхяя";;
мютрхгхм 0,1% 10лк яопеи;1.0;30.59;30.59;2015-02-12 00:00:00.00; ннн "тХПЛЮ цхяя";;
гбегднвйю ткч люкхмю онп 15ц ╧10;1.0;169.84;226.36;2015-02-12 00:00:00.00; ннн "тХПЛЮ цхяя";;
кноепюлхд 2лц йюоя ╧20 юйпх;1.0;36.08;45.25;2015-02-12 00:00:00.00; ннн "тХПЛЮ цхяя";;
оюмйпеюрхм 0,25 ра ╧60 кейр;10.0;26.87;33.33;2015-02-12 00:00:00.00; ннн "тХПЛЮ цхяя";;
юлкндхохм 5лц ра ╧30 нгнм;1.0;8.04;9.94;2015-02-12 00:00:00.00; ннн "тХПЛЮ цхяя";;
щмюкюопхк 5лц ра ╧20 пняяхъ;10.0;6.96;8.7;2015-02-12 00:00:00.00; ннн "тХПЛЮ цхяя";;
кюйюкчр цекэ ткснп 30ц;1.0;190.83;190.83;2015-02-28 00:00:00.00; ннн "тХПЛЮ цхяя";;
йпеярнп 20лц ра ╧28;1.0;2945.04;2945.04;2015-02-28 00:00:00.00; ннн "тХПЛЮ цхяя";;
юярхм ясярюярхм аюкэгюл д/ясярюбнб 75лк;1.0;59.89;86.84;2015-02-28 00:00:00.00; ннн "тХПЛЮ цхяя";;
бхйюянк 1% 1лк юло ╧10;2.0;64.99;77.75;2015-02-28 00:00:00.00; ннн "тХПЛЮ цхяя";;
дпнффх охбмше я бхр я ра ╧100;1.0;73.07;105.95;2015-02-28 00:00:00.00; ннн "тХПЛЮ цхяя";;
хмднлерюжхм 100лц яб ╧10 а-у;2.0;249.5;336.82;2015-02-28 00:00:00.00; ннн "тХПЛЮ цхяя";;
йнкцнрйх юмрхбюп 100дем гюцюп;1.0;202.68;202.68;2015-02-28 00:00:00.00; ннн "тХПЛЮ цхяя";;
яскэтюжхк-мюрпхи 20% 1,5лк ╧2 рча-йюо лщг;1.0;61.94;83.61;2015-02-28 00:00:00.00; ннн "тХПЛЮ цхяя";;
жетейнм м яб ╧10;1.0;79.76;107.67;2015-02-28 00:00:00.00; ннн "тХПЛЮ цхяя";;
цнпвхвмхй-кхяр ╧10;1.0;12.12;16.36;2015-02-28 00:00:00.00; ннн "тХПЛЮ цхяя";;
аср-йю AVENT 8002/8603 яхк я 125лк;1.0;425.08;425.08;2015-02-28 00:00:00.00; ннн "тХПЛЮ цхяя";;
яняйю AVENT 8282 ╧2 ледк онрнй;1.0;265.37;265.37;2015-02-28 00:00:00.00; ннн "тХПЛЮ цхяя";;
аюдъцю цекэ ясоеп 100лк цюпмх;1.0;72.04;72.04;2015-02-28 00:00:00.00; ннн "тХПЛЮ цхяя";;
йнрейя кчйя скэрпю яерв/дпюи мнпл ╧10;1.0;97.74;97.74;2015-02-28 00:00:00.00; ннн "тХПЛЮ цхяя";;
йнрейя кчйя скэрпю ясоеп дпюи ╧8;1.0;92.04;92.04;2015-02-28 00:00:00.00; ннн "тХПЛЮ цхяя";;
кнфйю д/йнплкемхъ яйюгйю 2250;1.0;25.09;25.09;2015-02-28 00:00:00.00; ннн "тХПЛЮ цхяя";;
йнкцнрйх юмрхбюп 100дем ябер аеф;1.0;220.41;220.41;2015-02-28 00:00:00.00; ннн "тХПЛЮ цхяя";;
тнгхмюо 10лц ра ╧28;1.0;128.2;173.07;2015-02-28 00:00:00.00; ннн "тХПЛЮ цхяя";;
яюмрщ яйпюа щйятнк д/мнц тпсйр й-рш 125лк 43280;1.0;94.06;94.06;2015-02-28 00:00:00.00; ннн "тХПЛЮ цхяя";;
дхжхмнм 250лц 2лк юло ╧10;2.0;88.66;110.95;2015-02-28 00:00:00.00; ннн "тХПЛЮ цхяя";;
юктксрно 1лк юло ╧10;1.0;1894.47;1894.47;2015-02-28 00:00:00.00; ннн "тХПЛЮ цхяя";;
нрпсах нбея рпх гкюйю 200ц;1.0;37.14;50.13;2015-02-28 00:00:00.00; ннн "тХПЛЮ цхяя";;
кюйюкчр г/о ткснп 50лк;1.0;118.88;118.88;2015-02-28 00:00:00.00; ннн "тХПЛЮ цхяя";;
йкепюяхк княэнм нвхы скэрпю 150лк;1.0;225.37;225.37;2015-02-28 00:00:00.00; ннн "тХПЛЮ цхяя";;
кюй CLASSICS PROF ╧01;1.0;35.06;35.06;2015-02-28 00:00:00.00; ннн "тХПЛЮ цхяя";;
йпел то мнв бняяр 50лк;1.0;71.0;71.0;2015-02-28 00:00:00.00; ннн "тХПЛЮ цхяя";;
опняршмх юмцекхмю 60у90 ╧5;1.0;104.09;104.09;2015-02-28 00:00:00.00; ннн "тХПЛЮ цхяя";;
йпел аюкер дмебмни 41ц;1.0;22.25;22.25;2015-02-28 00:00:00.00; ннн "тХПЛЮ цхяя";;
йнрейя рюло мнплюк кчйя ╧8 юоок;1.0;128.0;128.0;2015-02-28 00:00:00.00; ннн "тХПЛЮ цхяя";;
оекемйх юлекхъ 60у90 ╧10 д/бгп;1.0;318.68;318.68;2015-02-28 00:00:00.00; ннн "тХПЛЮ цхяя";;
н.б. рюло опнйнлтнпр ясоеп ╧16+ясоеп мюир ╧4;1.0;170.91;170.91;2015-02-28 00:00:00.00; ннн "тХПЛЮ цхяя";;
ондц-йх репегю мнвэ п 2 л ╧10;1.0;345.09;345.09;2015-02-28 00:00:00.00; ннн "тХПЛЮ цхяя";;
йпсфйю-онхкйю CAMERA 180лк 23006;1.0;129.34;129.34;2015-02-28 00:00:00.00; ннн "тХПЛЮ цхяя";;
нпцюмхй охок ьюло опхпнд яхкю 360лк;1.0;109.07;109.07;2015-02-28 00:00:00.00; ннн "тХПЛЮ цхяя";;
бхь кхтр ю деплнпеяспя йпел  о/лнпы д/ясу 50лк л2911900;1.0;1398.65;1398.65;2015-02-28 00:00:00.00; ннн "тХПЛЮ цхяя";;
йнкдпейя кхлнм онп ╧10;1.0;236.72;319.57;2015-02-12 00:00:00.00; ннн "тХПЛЮ цхяя";;
лскэрх-рюая люкшь 1-4 ра ╧60;1.0;421.74;421.74;2015-02-12 00:00:00.00; ннн "тХПЛЮ цхяя";;
лчякх ъакнйн б инцспре 30ц;5.0;20.92;30.33;2015-02-12 00:00:00.00; ннн "тХПЛЮ цхяя";;
ахмр ярепхк 5у7;5.0;3.24;4.32;2015-02-12 00:00:00.00; ннн "тХПЛЮ цхяя";;
целюрнцемйю йнйнянбюъ 40ц;1.0;11.34;16.44;2015-02-12 00:00:00.00; ннн "тХПЛЮ цхяя";;
йюбхмрнм тнпре 10лц ра ╧30;1.0;209.77;252.77;2015-02-12 00:00:00.00; ннн "тХПЛЮ цхяя";;
йюкэжхи д3 мхйнлед тнпре ра феб ╧30;1.0;260.48;351.64;2015-02-12 00:00:00.00; ннн "тХПЛЮ цхяя";;
йкнярхкаецхр 50лц ра ╧10;3.0;561.11;678.23;2015-02-12 00:00:00.00; ннн "тХПЛЮ цхяя";;
йнпдхохм 10лц ра ╧50;1.0;65.45;79.12;2015-02-12 00:00:00.00; ннн "тХПЛЮ цхяя";;
кеийнокюяршпэ лнг 6у10;1.0;23.65;31.92;2015-02-12 00:00:00.00; ннн "тХПЛЮ цхяя";;
лнбюкхя 15лц юло ╧3;1.0;487.52;658.15;2015-02-12 00:00:00.00; ннн "тХПЛЮ цхяя";;
оепяем ра ╧40;6.0;223.83;298.47;2015-02-12 00:00:00.00; ннн "тХПЛЮ цхяя";;
ярнорсяяхм тхрн я леднл 100лк;1.0;153.89;207.75;2015-02-12 00:00:00.00; ннн "тХПЛЮ цхяя";;
вюимнцн депебю люякн 10лк;1.0;41.17;59.69;2015-02-12 00:00:00.00; ннн "тХПЛЮ цхяя";;
ахяюйндхк ра ╧30 ут;1.0;24.53;30.47;2015-02-12 00:00:00.00; ннн "тХПЛЮ цхяя";;
йнрейя скэрпю мюир ╧7;1.0;64.1;92.94;2015-02-12 00:00:00.00; ннн "тХПЛЮ цхяя";;
юмеярегнк яб ╧10;1.0;49.16;65.55;2015-02-12 00:00:00.00; ннн "тХПЛЮ цхяя";;
цпхоонткч йкчйбю онп д/п-пю ╧10;1.0;113.85;153.69;2015-02-12 00:00:00.00; ннн "тХПЛЮ цхяя";;
йпел деряйхи 46лк юбюмрю;1.0;17.96;26.04;2015-02-12 00:00:00.00; ннн "тХПЛЮ цхяя";;
окюрйх гебю окчя ╧10 б юяянпр;2.0;4.21;6.1;2015-02-12 00:00:00.00; ннн "тХПЛЮ цхяя";;
янмхгхм 0,0004 йюоя ╧30;1.0;384.56;464.12;2015-02-12 00:00:00.00; ннн "тХПЛЮ цхяя";;
дшьх люякн тк 10лк;1.0;167.1;242.29;2015-02-12 00:00:00.00; ннн "тХПЛЮ цхяя";;
яхксер 2лц+0,03лц ра ╧21;1.0;528.88;713.98;2015-02-12 00:00:00.00; ннн "тХПЛЮ цхяя";;
рпнлан юяя 100лц ра ╧28;5.0;41.65;52.77;2015-02-12 00:00:00.00; ннн "тХПЛЮ цхяя";;
юлапнаеме яхпно 100лк;2.0;103.84;125.17;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
дчтюярнм 10лц ра ╧20;1.0;457.71;550.07;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
аепндсюк п-п 20лк;3.0;238.7;289.31;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
цепанрнм 70% 100лк;50.0;12.2;16.46;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
укнпцейяхдхмю яохпр п-п яопеи 0,5% 100лк;1.0;16.94;20.96;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
юкреи яхпно 125лк;1.0;27.72;37.34;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
юклюцекэ ю 170лк;2.0;146.55;198.75;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
юмюкэцхм 50% 2лк юло ╧10;1.0;79.3;107.05;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
юмюопхкхм 0,01 ра ╧50;6.0;10.37;12.83;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
юмютепнм ра ╧20 дер;1.0;151.58;204.63;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
аюрнмвхй йя йнйня+ьнй цк 50ц;1.0;11.81;17.07;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
бюкнйнпдхм 50лк;1.0;205.76;277.77;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
бюкнйнпдхм 50лк;2.0;205.76;277.77;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
бепньохпнм 25лц ра ╧20;10.0;70.51;84.84;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
цюкюгнкхм 0,1% 10лк;2.0;31.02;38.77;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
цейянпюк 0,2% ющп тк 40лк;2.0;209.24;279.02;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
цкхжхм 100лц ра ╧50 ахнрхйх;20.0;25.03;31.52;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
дхйкнтемюй перюпд 100лц ра ╧20 ут;1.0;59.07;74.12;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
дхледпнк 1% 1лк юло ╧10;3.0;18.67;23.1;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
днйрнп лнл яхпно тк 100лк;1.0;110.66;149.39;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
йернпнк 10лц ра ╧20;1.0;35.75;45.12;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
кеийнокюяршпэ 2у500;2.0;20.9;28.21;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
лнбюкхя 15лц юло ╧3;1.0;486.2;659.5;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
мхрпнйянкхм 50лц ра ╧50;2.0;56.96;76.7;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
мнбнйюхм 0,5% 5лк юло ╧10;3.0;21.46;26.47;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
оюоюбепхмю ц/у 2% 2лк юло ╧10;1.0;55.09;74.37;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
оюпюжерюлнк 500лц ра ╧10;30.0;3.8;4.69;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
оепрсяяхм тк 100лк;1.0;17.95;24.23;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
оепжнбши окюяршпэ 10у18 оепт;4.0;18.19;24.55;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
охоерйю (б тсркъпе);10.0;2.3524;3.17;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
охпхднйяхмю ц/у 5% 1лк юло ╧10;2.0;21.84;27.43;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
пханйяхм 200лц ра ╧50;3.0;13.71;18.45;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
яхмюткюм люгэ 15ц;5.0;11.09;14.93;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
янкндйх йнпемэ яхпно 100лк;4.0;17.67;23.85;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
реилспнбю оюярю 50ц;2.0;32.56;42.35;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
реяр мю аепел ╧1;10.0;4.84;6.22;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
рпнйяебюгхм цекэ 2% 40ц;2.0;142.13;191.87;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
теярюк 200лц дп ╧10;1.0;41.935;54.9;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
щяослхгюм 40лц йюоя ╧25;1.0;195.25;261.71;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
щстхккхм 150лц ра ╧30;2.0;5.3;6.55;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
ьопхж хло 1лк;20.0;2.97;4.0;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
аепкхопхк 10 ра ╧30;3.0;105.26;126.88;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
яопхмжнбйю ╧1ю;1.0;10.12;13.66;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
яняйю кюр ярюмдюпр ╧2 12125;1.0;60.3;60.3;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
нпахр ф/п якюдйюъ лърю;1.0;14.57;21.12;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
бюрю ярепхкэмюъ 250ц;1.0;44.06;59.48;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
юлапнйянк 30лц ра ╧20;3.0;20.33;27.44;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
кноепюлхд 2лц йюоя ╧10;10.0;9.9;12.26;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
дейяюкцхм 25лц ра ╧10;1.0;267.37;267.37;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
дфнмянм яюкт меф нв ╧24 аег нрдсь;1.0;61.57;89.27;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
бюкепхюмю бевепмее дп ╧60;1.0;25.54;37.03;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
лхпюлхярхм 0,01% 150лк пюяо;2.0;296.12;381.01;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
хасйкхм чмхнп 100лц+125лц ра ╧20 д/дер;1.0;66.66;85.25;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
хмцюбхпхм 90лц йюоя ╧7;2.0;400.51;483.63;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
дхжхмнм 250лц ра ╧10;5.0;33.605;42.25;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
хмдюоюлхд перюпд 1,5лц ра ╧30 нгнм;5.0;20.41;25.34;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
ахянопнкнк 5лц ра ╧30;3.0;35.86;44.61;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
бюкняепдхм тк 50лк;2.0;64.84;86.46;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
дхпнрнм 10лц ра ╧56;1.0;418.22;506.0;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
репю-ткч кхлнм онп ╧4;1.0;128.28;173.17;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
йнпбюкнк 50лк тюпляр-р;10.0;17.71;23.48;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
опнпег-кэ яйюгйю йкнсм 1625;1.0;77.8;77.8;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
хмдюоюлхд 2,5лц ра ╧30 нгнм;1.0;9.08;11.62;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
яедюкэцхм окчя ра ╧20;2.0;166.43;223.7;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
йнмреимеп я йпшь 125лк яреп/хмд со;20.0;9.53;12.83;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
рпхлерюгхдхм лб 35лц ра ╧60;2.0;100.46;133.89;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
дхйкнтемюй цекэ 5% 30ц яхм;1.0;53.74;53.74;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
лернйкнопюлхд 10лц ра ╧50 онкэью;1.0;24.08;29.8;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
мспнтем 200лц ра ╧20;2.0;126.39;155.18;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
опнйкюдйх нкю скэрпю ясоеп янкм пнлюьйю ╧8;1.0;51.3;51.3;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
лнмнвхмйбе перюпд 50лц йюоя ╧30;2.0;296.46;361.05;2015-02-14 00:00:00.00; ннн "тХПЛЮ цхяя";;
оепхмебю 4лц ра ╧30;1.0;213.63;257.28;2015-02-14 00:00:00.00; ннн "тХПЛЮ цхяя";;
бнкэрюпем щлскэцекэ 1% 20ц;1.0;146.63;197.95;2015-02-14 00:00:00.00; ннн "тХПЛЮ цхяя";;
цхдпнйнпрхгнм ясяо тк 5лк;3.0;143.06;193.13;2015-02-14 00:00:00.00; ннн "тХПЛЮ цхяя";;
дхаюгнк 20лц ра ╧10;2.0;16.91;22.82;2015-02-14 00:00:00.00; ннн "тХПЛЮ цхяя";;
днйрнп лнл оюяр кхлнм ╧20;1.0;72.73;98.18;2015-02-14 00:00:00.00; ннн "тХПЛЮ цхяя";;
йюпяхк дп ╧80;1.0;287.02;387.47;2015-02-14 00:00:00.00; ннн "тХПЛЮ цхяя";;
люцмепнр 500лц ра ╧20;1.0;190.05;253.3;2015-02-14 00:00:00.00; ннн "тХПЛЮ цхяя";;
мюрпхъ укнпхд 0,9% 200лк;3.0;23.5;29.04;2015-02-14 00:00:00.00; ннн "тХПЛЮ цхяя";;
мхгнпюк ьюлосмэ 60лк;1.0;468.13;631.97;2015-02-14 00:00:00.00; ннн "тХПЛЮ цхяя";;
нйянкхмнбюъ люгэ 0,25% 10ц;1.0;12.87;17.37;2015-02-14 00:00:00.00; ннн "тХПЛЮ цхяя";;
оюоюгнк ра ╧10;1.0;6.42;8.66;2015-02-14 00:00:00.00; ннн "тХПЛЮ цхяя";;
оепрсяяхм тк 100лк;1.0;19.8;26.72;2015-02-14 00:00:00.00; ннн "тХПЛЮ цхяя";;
оепжнбши окюяршпэ 10у18 оепт;8.0;18.19;24.55;2015-02-14 00:00:00.00; ннн "тХПЛЮ цхяя";;
окюрйх асл юлекхъ ╧10;1.0;4.62;6.7;2015-02-14 00:00:00.00; ннн "тХПЛЮ цхяя";;
