мЮХЛЕМНБЮМХЕ;йНК-БН;жЕМЮ ОНЯР;жЕМЮ ПНГМ;дЮРЮ;оНЯРЮБЫХЙ;оПНХГБНДХРЕКЭ;яРПЮМЮ
янй люкшьюл ъакнйн/оепяхй 0,2к я 5л;1.0;15.86;18.12;2015-02-09 00:00:00.00; ннн "тХПЛЮ цхяя";;
ак деряй я 4л ьхонбмхй т/о ╧20;1.0;80.07;106.75;2015-02-09 00:00:00.00; ннн "тХПЛЮ цхяя";;
тхрнвюи AG COMPANI ╧10 ондфексднвмши т/о ╧20;1.0;37.57;50.71;2015-02-09 00:00:00.00; ннн "тХПЛЮ цхяя";;
опегепбюрхбш яхрюаеккю PLATINO аспюм ╧1;1.0;43.28;58.43;2015-02-09 00:00:00.00; ннн "тХПЛЮ цхяя";;
ясйпюгхр ра ╧500;1.0;138.11;200.25;2015-02-09 00:00:00.00; ннн "тХПЛЮ цхяя";;
кебгеъ т/о ╧20;1.0;61.06;88.54;2015-02-09 00:00:00.00; ннн "тХПЛЮ цхяя";;
цкчйнтюф 1,0 ра ╧30;2.0;163.46;196.22;2015-02-09 00:00:00.00; ннн "тХПЛЮ цхяя";;
лхпрхйюл 100лк;1.0;175.45;236.85;2015-02-09 00:00:00.00; ннн "тХПЛЮ цхяя";;
юйбюкнп MINI SOFT яопеи 50лк;1.0;188.98;255.12;2015-02-09 00:00:00.00; ннн "тХПЛЮ цхяя";;
реяр мю аепел йкхюакс йнлоюйр ╧2;1.0;86.02;116.12;2015-02-09 00:00:00.00; ннн "тХПЛЮ цхяя";;
йяхлекхм йюокх 0,1% 10лк;1.0;72.6;87.07;2015-02-09 00:00:00.00; ннн "тХПЛЮ цхяя";;
кеийнокюяршпэ аюйреп 2,3у7,2;25.0;1.54;2.07;2015-02-09 00:00:00.00; ннн "тХПЛЮ цхяя";;
кнднг 5лц+6,25лц ра ╧30;1.0;287.54;388.17;2015-02-09 00:00:00.00; ннн "тХПЛЮ цхяя";;
нрнтю йюокх сьмше 10лк;1.0;164.67;198.51;2015-02-09 00:00:00.00; ннн "тХПЛЮ цхяя";;
яняйю лнкнвмюъ ╧2 б хмд со;1.0;12.98;17.52;2015-02-09 00:00:00.00; ннн "тХПЛЮ цхяя";;
кеийнокюяршпэ 3у500 чмх рйюм ням;1.0;28.05;37.86;2015-02-09 00:00:00.00; ннн "тХПЛЮ цхяя";;
юйрнбецхм 200лц ра ╧50;2.0;1470.48;1911.62;2015-02-09 00:00:00.00; ннн "тХПЛЮ цхяя";;
юяйнпхк щйяоейрнпюмр яхпно 100лк;3.0;197.12;266.11;2015-02-09 00:00:00.00; ннн "тХПЛЮ цхяя";;
юремнкнк 50лц ра ╧30 мхйнлед;1.0;34.76;43.69;2015-02-09 00:00:00.00; ннн "тХПЛЮ цхяя";;
аюпюкцхм ра ╧10;10.0;53.427;72.12;2015-02-09 00:00:00.00; ннн "тХПЛЮ цхяя";;
цюярюк ра ╧30;1.0;164.34;221.85;2015-02-09 00:00:00.00; ннн "тХПЛЮ цхяя";;
цейянпюк 0,2% ющп тк 40лк;5.0;214.72;289.87;2015-02-09 00:00:00.00; ннн "тХПЛЮ цхяя";;
хмцюкхор ющп 30лк юкрюи;4.0;44.11;59.54;2015-02-09 00:00:00.00; ннн "тХПЛЮ цхяя";;
хмцюкхор ющп 30лк юкрюи;4.0;44.11;59.54;2015-02-09 00:00:00.00; ннн "тХПЛЮ цхяя";;
йюкцекэ цекэ гсамни 10ц;1.0;244.97;330.7;2015-02-09 00:00:00.00; ннн "тХПЛЮ цхяя";;
йюкцекэ цекэ гсамни 10ц;1.0;244.97;330.7;2015-02-09 00:00:00.00; ннн "тХПЛЮ цхяя";;
йюкэжхи д3 мхйнлед ра ╧50 юоекэя;1.0;256.08;345.7;2015-02-09 00:00:00.00; ннн "тХПЛЮ цхяя";;
йеярхм 10лц ра ╧10;1.0;317.13;428.12;2015-02-09 00:00:00.00; ннн "тХПЛЮ цхяя";;
йнмйнп 5лц ра ╧30;1.0;196.57;235.16;2015-02-09 00:00:00.00; ннн "тХПЛЮ цхяя";;
люйяхрпнк цк йюо 5лк;1.0;275.44;371.84;2015-02-09 00:00:00.00; ннн "тХПЛЮ цхяя";;
лнрхкхсл 10лц ра ╧30;1.0;404.58;546.18;2015-02-09 00:00:00.00; ннн "тХПЛЮ цхяя";;
оепжнбши окюяршпэ 10у18;14.0;14.52;19.6;2015-02-09 00:00:00.00; ннн "тХПЛЮ цхяя";;
охлютсжхм 100лц бюц яб ╧3;1.0;244.75;292.54;2015-02-09 00:00:00.00; ннн "тХПЛЮ цхяя";;
дфнмянм опхяшойю деряйюъ 100ц;1.0;85.09;123.38;2015-02-09 00:00:00.00; ннн "тХПЛЮ цхяя";;
опнгепхм 0,05% 1лк юло ╧10;1.0;46.64;59.94;2015-02-09 00:00:00.00; ннн "тХПЛЮ цхяя";;
пекхт пейр яб ╧12;1.0;263.89;356.25;2015-02-09 00:00:00.00; ннн "тХПЛЮ цхяя";;
яюпхднм ра ╧10;1.0;198.74;198.74;2015-02-09 00:00:00.00; ннн "тХПЛЮ цхяя";;
яюпхднм ра ╧10;1.0;166.32;224.53;2015-02-09 00:00:00.00; ннн "тХПЛЮ цхяя";;
янпахтеп дспскея ра ╧30;1.0;308.57;447.42;2015-02-09 00:00:00.00; ннн "тХПЛЮ цхяя";;
релоюкцхм ра ╧10;17.0;27.28;36.82;2015-02-09 00:00:00.00; ннн "тХПЛЮ цхяя";;
рпюбхяхк лърю ра ╧16;1.0;119.79;161.71;2015-02-09 00:00:00.00; ннн "тХПЛЮ цхяя";;
рсяяхм яхпно 118лк;1.0;148.28;200.17;2015-02-09 00:00:00.00; ннн "тХПЛЮ цхяя";;
темюгеоюл 1лц ра ╧50;16.0;89.43;107.81;2015-02-09 00:00:00.00; ннн "тХПЛЮ цхяя";;
щмюо 2,5лц ра ╧20;1.0;63.84;63.84;2015-02-09 00:00:00.00; ннн "тХПЛЮ цхяя";;
ахяюйндхк ра ╧30 ут;2.0;24.86;30.8;2015-02-09 00:00:00.00; ннн "тХПЛЮ цхяя";;
вхярнрек ясоеп 3лк;1.0;13.9;20.15;2015-02-09 00:00:00.00; ннн "тХПЛЮ цхяя";;
йнмйнп 2,5лц ра ╧30;5.0;151.36;180.94;2015-02-09 00:00:00.00; ннн "тХПЛЮ цхяя";;
ахмр кхойхи ахмркх-р 10у2;2.0;45.87;61.92;2015-02-09 00:00:00.00; ннн "тХПЛЮ цхяя";;
йпел деряйхи йпную 50ц;1.0;42.48;61.59;2015-02-09 00:00:00.00; ннн "тХПЛЮ цхяя";;
кеийнокюяршпэ аюйреп 2,3у7,2;40.0;1.54;2.07;2015-02-09 00:00:00.00; ннн "тХПЛЮ цхяя";;
мюцхонк ра ╧100;1.0;74.56;74.56;2015-02-09 00:00:00.00; ннн "тХПЛЮ цхяя";;
мхтедхохм 10лц ра ╧50 пняяхъ;30.0;30.47;38.75;2015-02-09 00:00:00.00; ннн "тХПЛЮ цхяя";;
яюмцбхпхрпхм 0,2% п-п 50лк;1.0;128.37;173.29;2015-02-09 00:00:00.00; ннн "тХПЛЮ цхяя";;
щтхпмне люякн юоекэяхм 15лк;1.0;22.55;32.69;2015-02-09 00:00:00.00; ннн "тХПЛЮ цхяя";;
рпюбюрюм 40лйц/лк цк йюо 2,5лк;1.0;513.04;692.6;2015-02-09 00:00:00.00; ннн "тХПЛЮ цхяя";;
йюцнжек 12лц ра ╧10;15.0;186.78;230.76;2015-02-09 00:00:00.00; ннн "тХПЛЮ цхяя";;
рспанякхл йнте 2ц ╧10;1.0;152.09;220.53;2015-02-09 00:00:00.00; ннн "тХПЛЮ цхяя";;
цкчйнтюф 1,0 ра ╧60;1.0;284.13;339.6;2015-02-09 00:00:00.00; ннн "тХПЛЮ цхяя";;
аюухкш б хмд союйнбйе VIP оюпю;8.0;2.58;3.48;2015-02-09 00:00:00.00; ннн "тХПЛЮ цхяя";;
хмдюоюлхд лб 1,5лц ра ╧30 ьрюдю/ут;4.0;94.16;113.0;2015-02-09 00:00:00.00; ннн "тХПЛЮ цхяя";;
аюкэгюл "гнкнрюъ гбегдю" 4ц;2.0;59.73;80.63;2015-02-09 00:00:00.00; ннн "тХПЛЮ цхяя";;
целюрнцем псяя леднбши 40ц;1.0;10.95;15.87;2015-02-09 00:00:00.00; ннн "тХПЛЮ цхяя";;
дпнрюбепхмю ц/у 40лц ра ╧50;2.0;23.1;31.33;2015-02-09 00:00:00.00; ннн "тХПЛЮ цхяя";;
йеярхм 20лц ра ╧10;1.0;380.05;513.06;2015-02-09 00:00:00.00; ннн "тХПЛЮ цхяя";;
цейяюкхг ра ╧30;3.0;185.13;249.92;2015-02-09 00:00:00.00; ннн "тХПЛЮ цхяя";;
цейяюкхг ра ╧30;2.0;185.13;249.92;2015-02-09 00:00:00.00; ннн "тХПЛЮ цхяя";;
йнпбюкнк ра ╧20;4.0;94.49;127.56;2015-02-09 00:00:00.00; ннн "тХПЛЮ цхяя";;
цпхм якхл кхлнм т/о ╧30;1.0;45.78;66.38;2015-02-09 00:00:00.00; ннн "тХПЛЮ цхяя";;
южхонк 10лкм йне йюоя ╧30;1.0;253.66;342.44;2015-02-09 00:00:00.00; ннн "тХПЛЮ цхяя";;
йюкэжхи д3 мхйнлед ра ╧100 лърю;1.0;395.23;533.25;2015-02-09 00:00:00.00; ннн "тХПЛЮ цхяя";;
йяхкем яопеи 0,1% 10лк;1.0;51.7;65.98;2015-02-09 00:00:00.00; ннн "тХПЛЮ цхяя";;
йкюжхд 250лц ра ╧10;1.0;676.82;676.82;2015-02-09 00:00:00.00; ннн "тХПЛЮ цхяя";;
юлхрпхорхкхм 25лц ра ╧50 мхйнлед;1.0;42.68;53.65;2015-02-09 00:00:00.00; ннн "тХПЛЮ цхяя";;
оюмгхмнпл тнпре 20000 ра ╧10;1.0;81.29;98.91;2015-02-09 00:00:00.00; ннн "тХПЛЮ цхяя";;
цхмйнсл йюоя ╧30;1.0;164.67;222.3;2015-02-09 00:00:00.00; ннн "тХПЛЮ цхяя";;
аекнцемр йпел 30ц;1.0;276.87;373.77;2015-02-09 00:00:00.00; ннн "тХПЛЮ цхяя";;
лекнйяхйюл 0,01/лк 1,5лк юло ╧3 дя;3.0;134.31;181.31;2015-02-09 00:00:00.00; ннн "тХПЛЮ цхяя";;
аекняюкхй княэнм 100лк;1.0;527.01;711.46;2015-02-09 00:00:00.00; ннн "тХПЛЮ цхяя";;
юрнпхя 20лц ра ╧90;1.0;965.14;1106.47;2015-02-09 00:00:00.00; ннн "тХПЛЮ цхяя";;
ярпюмю яйюгнй йпел дер вепедю 50лк;1.0;24.64;24.64;2015-02-09 00:00:00.00; ннн "тХПЛЮ цхяя";;
яйнпюъ онлныэ опхяшойю д/пюм 15ц;1.0;99.68;99.68;2015-02-09 00:00:00.00; ннн "тХПЛЮ цхяя";;
дюмжхк 0,3% 5лк цк/сьм йюокх т-й;1.0;142.89;170.59;2015-02-09 00:00:00.00; ннн "тХПЛЮ цхяя";;
йюкэжхи д3 мхйнлед ра ╧30 лърю;1.0;183.7;247.99;2015-02-09 00:00:00.00; ннн "тХПЛЮ цхяя";;
кнбекюя йюоя ╧15;1.0;1129.85;1525.29;2015-02-09 00:00:00.00; ннн "тХПЛЮ цхяя";;
йюпюмдюь люяйхп яюкхж юмрхаюйреп (рнм 1) 4,7ц;1.0;54.54;79.08;2015-02-09 00:00:00.00; ннн "тХПЛЮ цхяя";;
цебхяйнм 2-е деиярб ра феб ╧16 лърю;2.0;147.18;198.69;2015-02-09 00:00:00.00; ннн "тХПЛЮ цхяя";;
люплекюд тпс ксмрхй юяянпрх 100ц;1.0;38.45;55.74;2015-02-09 00:00:00.00; ннн "тХПЛЮ цхяя";;
мхйнперре ондсь 4лц ╧30 лнпнгмюъ лърю;1.0;313.28;422.92;2015-02-09 00:00:00.00; ннн "тХПЛЮ цхяя";;
жхйкнтепнм 150лц ра ╧20;1.0;284.57;346.68;2015-02-09 00:00:00.00; ннн "тХПЛЮ цхяя";;
оюмремнк-д люгэ 5% 50ц;1.0;288.53;389.51;2015-02-09 00:00:00.00; ннн "тХПЛЮ цхяя";;
оюмремнк-д люгэ 5% 50ц;1.0;288.53;389.51;2015-02-09 00:00:00.00; ннн "тХПЛЮ цхяя";;
пхмнярно яопеи мюгюк 0,1% 15лк;1.0;77.33;92.72;2015-02-09 00:00:00.00; ннн "тХПЛЮ цхяя";;
днйрнп тпср аюр бхгхн аюп/VISIO BAR люью х ледбедэ 25ц;2.0;19.21;27.85;2015-02-09 00:00:00.00; ннн "тХПЛЮ цхяя";;
кецюкнм 140лц йюоя ╧60;1.0;532.29;718.59;2015-02-09 00:00:00.00; ннн "тХПЛЮ цхяя";;
ющпрюк 100лц/3ц онп ╧20;1.0;391.27;528.21;2015-02-09 00:00:00.00; ннн "тХПЛЮ цхяя";;
ьхонбмхй окндш 50ц;1.0;32.43;43.78;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
йнпбхрнк 50лц ра ╧50;1.0;148.94;148.94;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
кем люякн 500лк бнкнцндяйне;1.0;92.07;124.29;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
юмфекхй ра ╧28;1.0;1029.95;1338.93;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
бхрюлхм я 250лц ьхо ра ╧20;2.0;97.22;131.24;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
онлюдю юб юианкхр 2,8ц;1.0;18.42;26.7;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
ярсцепнм 25лц ра ╧50;1.0;135.38;182.76;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
бндю цнпмюъ бепьхмю 0,5к цюг ощр;1.0;17.0;24.64;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
юремнкнк 50лц ра ╧30 мхйнлед;1.0;35.09;44.02;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
пнгсйюпд 20лц ра ╧30;1.0;746.34;970.24;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
юлнйяхжхккхм 250лц ра ╧20;6.0;19.36;24.6;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
юлохжхккхмю р/ц ра ╧20;15.0;14.22;17.6;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
аюдъцю 10ц;1.0;49.63;67.0;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
аюпюкцхм ра ╧10;20.0;56.093;75.72;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
аепегю онвйх 50ц;1.0;84.85;114.54;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
ахмр щкюяр 8у3 рнмся яп;2.0;77.77;104.98;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
ахмр щкюяр 8у3 смцю яп;1.0;78.1;105.43;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
йнпхмтюп перюпд 10лц ра ╧100;3.0;112.81;135.17;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
кюйюкчр г/о юйрхб 50лк;1.0;94.11;136.45;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
кебнлейнкэ люгэ 40ц;1.0;75.44;101.84;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
кеийнокюяршпэ 5у500;1.0;42.24;57.02;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
нлмхй 0,4лц йюоя ╧30;1.0;702.11;800.21;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
охлютсжхм 100лц бюц яб ╧3;1.0;234.94;282.73;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
пхн гюлемхрекэ яюуюпю ╧300;3.0;52.47;70.83;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
яхмейнд йюокх 20лк;1.0;285.07;384.84;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
ярпеорнжхд онп 2ц;10.0;27.06;36.53;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
жетейнм д 0,1ц яб ╧10;1.0;37.03;46.27;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
йнпбюкнк 25лк тюпляр-р;10.0;9.56;12.9;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
йюпдхйер перюпд 20лц ра ╧20;1.0;51.71;65.36;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
юмрхярюйя 180лц йюоя ╧50;1.0;814.57;1058.94;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
ахмр кхойхи ахмркх-р 10у2;1.0;46.53;62.81;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
днлоепхднм 0,01 ра ╧30;1.0;76.53;103.31;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
хпхтпхм цк йюо 2,5% 5лк;2.0;324.56;438.15;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
йяетнйюл 8лц онп ╧5;1.0;670.78;762.72;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
опегепбюрхбш SICO XXL ╧3;1.0;73.59;99.34;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
ясйпюгхр ра ╧300;1.0;70.24;101.85;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
реяр мю нбскъжхч FRAUTEST ╧5;1.0;283.81;383.14;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
щйгндепхк п-п 1% 10лк;1.0;505.79;682.81;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
щмрепнк 250лц йюоя ╧10;1.0;214.28;289.27;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
ъпхмю ра ╧21;1.0;854.15;1110.39;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
бюгнйюпдхм 50лц ра ╧50;1.0;54.51;68.33;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
аная лед кхлнм ╧10;1.0;13.7;19.86;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
йюкэжхцюпд перюпд 20лц ра ╧100;2.0;129.08;154.37;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
яняйю яхк анк яп нрб 6+ ╧2 12031;1.0;56.44;81.83;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
кнгюо 50лц ра ╧30;2.0;244.64;296.48;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
йкюпхрпнлхжхм 250лц йюоя ╧14 бепре;1.0;124.22;150.05;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
яоюглейя 15лц ра ╧30;1.0;359.3;485.05;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
тпем сщ сйпеохрекэ мнцреи 15лк;1.0;88.5;128.32;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
лхпюлхярхм 0,01% 50лк;2.0;155.43;209.83;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
лчякх люкхмю апсямхйю б инцспре 30ц;1.0;25.32;36.71;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
онлюдю то бхьмъ 3,5ц;1.0;33.17;33.17;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
онлюдю то бхьмъ 3,5ц;1.0;23.47;34.03;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
кхгхмнопхк 0,01 ра ╧20;11.0;16.91;21.53;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
мюянаей 50лйц/д 200д мюг яопеи;1.0;158.94;190.5;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
кюйюкчр д/ондп TEENS гса цекэ 50ц;1.0;115.96;168.14;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
йнлахкхоем п-п д/хм 2лк юло ╧5;2.0;95.78;129.3;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
лейяхднк г/о DENT FITO 65ц;1.0;73.29;106.27;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
укне ра ╧28;1.0;503.49;679.71;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
рюцхярю 24лц ра ╧30;3.0;123.49;147.74;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
кхпхйю 150лц йюоя ╧14;1.0;580.26;699.41;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
йнлокхбхр нтрюкэлн ра ╧60;1.0;277.51;374.63;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
теярюк 200лц дп ╧20;2.0;84.12;113.56;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
щяйнпдх йнп 2,5лц ра ╧30;1.0;223.61;301.87;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
щплхрюкэ 10000ед йюоя ╧20;1.0;158.72;190.27;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
юяохпхм йюпдхн 100лц ра ╧56;4.0;189.68;229.88;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
йеоопю 500лц ра ╧60;10.0;3153.92;3608.81;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
кхгхмнопхк 0,02 ра ╧30;1.0;28.81;35.65;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
дхюаернм лб 60лц ра ╧30;6.0;255.8;307.82;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
бюкг м 80лц+12,5лц ра ╧28;1.0;249.51;336.83;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
ахнк 5лц ра ╧30;1.0;144.37;173.79;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
оемрюкцхм ра ╧24;3.0;144.18;194.64;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
кюйюкчр г/о юйрхб 75лк;1.0;128.1;185.74;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
онвевмши вюи т/о ╧20 йпюямнцнп;1.0;44.07;59.49;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
люякъмши щй-йр гюпндшьеи оьемхжш 100лк йюлекхъ;1.0;59.92;86.88;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
якегхм цк йюо 15лк тк;1.0;152.37;205.69;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
щпцнтепнм ра ╧20;2.0;244.4;329.93;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
рспанякхл йнте йюосвхмн 9,5ц ╧10;1.0;325.86;472.49;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
днпяюокюяр 9у12ял ╧3;1.0;88.86;119.96;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
лхйнгюм мюанп;1.0;625.43;813.05;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
цейянпюк ра д/пюяя ╧16 кхлнм-лед;1.0;153.92;153.92;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
опецюаюкхм 150лц йюоя N56 GR;1.0;1283.69;1463.45;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
люякн ьх (йюпхрщ) 30лк;1.0;104.89;152.09;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
югхрпнйя онп д/ясяо 100лц/5лк;1.0;151.47;184.98;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
лщццх скэрпю люйях ╧8-608;1.0;43.84;43.84;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
целюрнцем хгчл 40ц щйгнм;1.0;11.98;17.37;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
мспнтем цекэ 5% 50ц щйяопеяя;1.0;136.18;163.4;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
кюйюкчр г/о юйрхб 75лк + гса мхрэ;1.0;155.76;225.85;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
д-п рюияя кед ьюктеъ щйяр-р бхр я 60ц;1.0;127.2;184.43;2015-02-27 00:00:00.00; ннн "тХПЛЮ цхяя";;
яюкхжхкнбни й-рш п-п 2% 40лк;2.0;7.46;9.23;2015-02-11 00:00:00.00; ннн "тХПЛЮ цхяя";;
ахмр ярепхк 7у10;4.0;5.55;7.49;2015-02-11 00:00:00.00; ннн "тХПЛЮ цхяя";;
