Наименование;Кол-во;Цена пост;Цена розн;Дата;Поставщик;Производитель;Страна
Эвиналь шампунь с экстр. плаценты д/жирных волос фл. 400мл ;1.0;176.87;230.0;2015-02-17 00:00:00.00; ЗАО ЦВ "Протек"; Эвиналь ООО;Россия
Экспресс синяк крем с гримирующим эффектом туба 15г ;1.0;69.49;90.4;2015-02-17 00:00:00.00; ЗАО ЦВ "Протек"; Георг Биосистемы ООО;Украина
Эриус таб. п/о плён. 5 мг №7 ;2.0;373.45;455.7;2015-02-17 00:00:00.00; ЗАО ЦВ "Протек"; Schering-Plough Labo N.V.;Бельгия
Аквалор Беби 125 мл. х1 ;1.0;0.0;360.9;2015-02-17 00:00:00.00; АНО "Здравсервис"; Aurena Lab;Швеция
ДУОПРЕСС 0,16+0,025 N30 ТАБЛ П/О/1+1 ;1.0;0.0;395.1;2015-02-17 00:00:00.00;ЗАО НПК "Катрен"; ОЗОН;Россия
Тонометр OMRON M1 Eco (HEM-4011C-RU) ;1.0;1500.0;1950.0;2015-02-17 00:00:00.00;ООО СиЭс Медика Тула; ;Китай
Тонометр OMRON R2 ;1.0;1850.0;2410.0;2015-02-17 00:00:00.00;ООО СиЭс Медика Тула; ;Китай
Заказ №117198;1.0;0.0;1258.5;2015-02-17 00:00:00.00;ЗАО НПК "Катрен";;
Заказ №117198;1.0;0.0;6855.5;2015-02-17 00:00:00.00;ЗАО НПК "Катрен";;
ИНГАВИРИН капс 90мг N7 ;20.0;395.63;483.3;2015-02-18 00:00:00.00;АВЕСТА; Валента Фармацевтика ОАО;РОССИЯ
КОНТЕЙНЕР д/анализов стер универс с ложкой  60мл (п/эт крышка инд уп) ;25.0;5.8;8.0;2015-02-18 00:00:00.00;АВЕСТА; Литопласт-Мед ЧПУП;БЕЛАРУСЬ
РЕВИТ драже N100 Марбио ;5.0;29.59;40.0;2015-02-18 00:00:00.00;АВЕСТА; Марбиофарм ОАО;Россия
Суматролид солютаб таб. дисп. 250мг №6 ;3.0;0.0;249.4;2015-02-18 00:00:00.00; ЗАО ЦВ "Протек"; Озон ООО;Россия
НАТРИЯ ХЛОРИД 0,9% 200МЛ N28 БУТЫЛКА Р-Р Д/ИНФ ;1.0;608.85;691.9;2015-02-18 00:00:00.00;ЗАО НПК "Катрен"; Мосфарм;Россия
НЕО-ПЕНОТРАН ФОРТЕ N7 СУПП ВАГ ;1.0;700.7;812.9;2015-02-18 00:00:00.00;ЗАО НПК "Катрен"; Эмбил Фармацеутикал Ко.Лтд;Турция
Септолете Нео лимон №18 паст.;5.0;105.27;128.5;2015-02-18 00:00:00.00;ЗАО НПК "Катрен";;
СОЛОДКИ КОРНЯ 100,0 СИРОП ;20.0;16.28;22.0;2015-02-18 00:00:00.00;ЗАО НПК "Катрен"; Флора Кавказа ОАО;Россия
ТЕСТ-ПОЛОСКИ КОНТУР ТС N50 ;1.0;879.34;1020.0;2015-02-18 00:00:00.00;ЗАО НПК "Катрен"; Байер Консьюмер Кеа АГ;Япония
ФУРАСОЛ 0,1 1,0 N15 ПОР Д/Р-РА ;1.0;331.76;404.8;2015-02-18 00:00:00.00;ЗАО НПК "Катрен"; Олайнфарм АО;Латвия
ЦЕФТРИАКСОН 1,0 ФЛАК В/В В/М ИНД/УП ;100.0;21.01;25.6;2015-02-18 00:00:00.00;ЗАО НПК "Катрен"; Синтез АКОМПиИ;Россия
БОРОВАЯ МАТКА НАСТОЙКА 50МЛ ИНД/УП ;2.0;76.35;99.3;2015-02-18 00:00:00.00;ЗАО НПК "Катрен"; Нарине;Россия
ВЕТОРОН Д/ДЕТЕЙ N30 ЖЕВ ТАБЛ ;1.0;164.7;214.2;2015-02-18 00:00:00.00;ЗАО НПК "Катрен"; ВНЕШТОРГ ФАРМА;Россия
МАСЛО ЭФИРНОЕ САНДАЛ 10МЛ ИНД/УП ;4.0;95.01;123.6;2015-02-18 00:00:00.00;ЗАО НПК "Катрен"; МЕДИКОМЕД НПФ;Россия
МОРОЗКО ПОМАДА ДЕТСКАЯ ГИГИЕНИЧЕСКАЯ 2,8 ;10.0;27.27;41.0;2015-02-18 00:00:00.00;ЗАО НПК "Катрен"; Аванта;Россия
Винпоцетин форте табл. 10 мг х30 ;10.0;80.22;95.5;2015-02-18 00:00:00.00;ООО ФК ПУЛЬС; Канонфарма продакшн;Россия
Ампициллина т/г 0.25 №20 тб.;20.0;14.22;17.3;2015-02-18 00:00:00.00;ООО ФК ПУЛЬС;;
Бетасерк табл. 24 мг х60 ;3.0;1101.76;1256.0;2015-02-18 00:00:00.00;ООО ФК ПУЛЬС; Abbott Healthcare B.V./Abbott SAS;Нидерланды/Фран
Детралекс табл. п/о плен 500 мг х30 ;3.0;634.4;735.9;2015-02-18 00:00:00.00;ООО ФК ПУЛЬС; Servier Industrie/Сердикс;Франция/Россия
Желчь медицинская консервированная эмульсия наруж. фл. 250 мл. х1 ;3.0;187.43;228.7;2015-02-18 00:00:00.00;ООО ФК ПУЛЬС; Самсон-мед;Россия
Ингалипт аэр. 30мл;10.0;51.21;69.2;2015-02-18 00:00:00.00;ООО ФК ПУЛЬС;;
Ксефокам табл. п/о плен 8 мг х10 ;3.0;175.4;209.5;2015-02-18 00:00:00.00;ООО ФК ПУЛЬС; Nycomed/Сотекс;Австрия - Росси
Лазолван табл. 30 мг х20 ;5.0;189.75;231.6;2015-02-18 00:00:00.00;ООО ФК ПУЛЬС; Boehringer Ingelheim Ellas;Греция
Лизиноприл табл. 20 мг х20 ;20.0;26.46;32.3;2015-02-18 00:00:00.00;ООО ФК ПУЛЬС; Алси Фарма;Россия
Мексидол р-р в/в, в/м введ. 50 мг/мл амп 5 мл х5 ;6.0;349.44;421.0;2015-02-18 00:00:00.00;ООО ФК ПУЛЬС; Фармасофт ПК/Эллара;Россия
Мелоксикам табл. 15 мг х20 ;10.0;45.91;62.0;2015-02-18 00:00:00.00;ООО ФК ПУЛЬС; Канонфарма продакшн;Россия
Метозок табл. пролонг. действ п/об. плен. 25 мг х30 ;1.0;155.98;185.8;2015-02-18 00:00:00.00;ООО ФК ПУЛЬС; Акрихин;Россия
Микардис табл. 80 мг х28 ;1.0;794.18;921.3;2015-02-18 00:00:00.00;ООО ФК ПУЛЬС; Boehringer Ingelheim;Германия
Нитроглицерин табл. подъязычн. 0.5 мг х40 ;10.0;36.8;45.6;2015-02-18 00:00:00.00;ООО ФК ПУЛЬС; Медисорб;Россия
Пенталгин табл. п/о плен (без кодеина) х24 ;10.0;147.74;180.3;2015-02-18 00:00:00.00;ООО ФК ПУЛЬС; Фармстандарт Лексредства Курск;Россия
Престанс табл. 10 мг+10 мг фл.полим. (дозатор) х30 ;2.0;674.56;782.5;2015-02-18 00:00:00.00;ООО ФК ПУЛЬС; Servier Industrie;Франция
Ромашка цветки ф/п. 1.5 г. х20 ;20.0;29.66;40.1;2015-02-18 00:00:00.00;ООО ФК ПУЛЬС; Красногорск лек ср-ва;Россия
Тавегил табл. 1 мг х20 ;10.0;144.87;176.8;2015-02-18 00:00:00.00;ООО ФК ПУЛЬС; Novartis/Famar Italy;Италия
Троксевазин гель наруж.пр. 2 % 40 г. х1 ;20.0;141.45;172.6;2015-02-18 00:00:00.00;ООО ФК ПУЛЬС; Balkanpharma Troya AD;Болгария
Церебролизин р-р амп. 5 мл. х5 ;2.0;799.16;908.1;2015-02-18 00:00:00.00;ООО ФК ПУЛЬС; Ebewe;Австрия
Цифран СТ табл. п/о (плен.) (500мг+600мг) х10 ;3.0;285.18;348.0;2015-02-18 00:00:00.00;ООО ФК ПУЛЬС; Ranbaxy;Индия
Эхинацея табл. д/рассас. х20 ;6.0;133.05;162.4;2015-02-18 00:00:00.00;ООО ФК ПУЛЬС; Natur Produkt/H.Ten Cherkel B.V.;Нидерланды
Альфаган Р капли глазн. 0.15% фл.-кап. 5мл США ;1.0;484.99;591.7;2015-02-18 00:00:00.00;ЗАО "Аптека-холдинг"; Allergan Sales LLC;США
Аскорил табл. N10 Индия ;3.0;140.58;171.6;2015-02-18 00:00:00.00;ЗАО "Аптека-холдинг"; Glenmark Pharmaceuticals Ltd;Индия
Бепантен мазь 5% туба 30г Германия ;5.0;283.36;345.8;2015-02-18 00:00:00.00;ЗАО "Аптека-холдинг"; GP Grenzach Produktions GmbH;Германия
Бефунгин фл 100мл Россия ;2.0;162.91;198.8;2015-02-18 00:00:00.00;ЗАО "Аптека-холдинг"; Татхимфармпрепараты;Россия
Био Макс табл. п/о N60 Россия ;5.0;142.89;174.4;2015-02-18 00:00:00.00;ЗАО "Аптека-холдинг"; Валента Фармацевтика ОАО;Россия
Доктор МОМ пастилки ягодные N20 Индия ;5.0;70.18;85.7;2015-02-18 00:00:00.00;ЗАО "Аптека-холдинг"; Unique Pharmaceutical Laboratories;Индия
Кальцемин Адванс табл. п.п.о N120 США ;2.0;612.81;710.9;2015-02-18 00:00:00.00;ЗАО "Аптека-холдинг"; Contract Pharmacal Corporation;США
Мексидол табл. п/о 125мг N30 Россия ;10.0;188.76;227.4;2015-02-18 00:00:00.00;ЗАО "Аптека-холдинг"; ЗиО-Здоровье ЗАО;Россия
Низорал шампунь 2% фл 60мл Бельгия ;3.0;458.04;558.9;2015-02-18 00:00:00.00;ЗАО "Аптека-холдинг"; Janssen Pfarmaceutica NV;Бельгия
Суприма-Плюс мазь 20г Индия ;3.0;69.08;84.3;2015-02-18 00:00:00.00;ЗАО "Аптека-холдинг"; Shreya Life Sciences Pvt.Ltd;Индия
Ферретаб комп. капс. пролонг. действия N30 Австрия ;5.0;226.82;276.8;2015-02-18 00:00:00.00;ЗАО "Аптека-холдинг"; G.L. Pharma GmbH-Lannacher Hailmittel Gm;Австрия
Циклоферон табл. п/о кишеч раств. 0.15г N10 Россия ;3.0;146.52;177.5;2015-02-18 00:00:00.00;ЗАО "Аптека-холдинг"; Полисан НТФФ ООО;Россия
Артро-актив капс. 0.44г N36 Россия ;3.0;101.36;131.8;2015-02-18 00:00:00.00;ЗАО "Аптека-холдинг"; Диод ОАО;Россия
Бархатные ручки крем д/рук увлажняющий туба 80мл Россия ;3.0;32.69;49.1;2015-02-18 00:00:00.00;ЗАО "Аптека-холдинг"; Концерн "Калина" ООО;Россия
Сплат-Фито табл. 0.31г N30 Россия ;8.0;46.85;70.3;2015-02-18 00:00:00.00;ЗАО "Аптека-холдинг"; В-МИН+ ООО;Россия
Валерианы корни ф/п №20;5.0;28.74;38.8;2015-02-18 00:00:00.00; ЗАО "СИА Интернейшнл-Тула";;
ГриппоФлю от простуды и гриппа Пор. д/приг. р-ра /малина/ Х10;5.0;122.02;149.0;2015-02-18 00:00:00.00; ЗАО "СИА Интернейшнл-Тула";;
Кларбакт 500мг таб №10;1.0;220.13;263.8;2015-02-18 00:00:00.00; ЗАО "СИА Интернейшнл-Тула";;
Корвитол  50мг №50 тб.;10.0;192.54;233.1;2015-02-18 00:00:00.00; ЗАО "СИА Интернейшнл-Тула";;
Л-тироксин 100мкг Таб. Х100 (R);6.0;130.82;156.6;2015-02-18 00:00:00.00; ЗАО "СИА Интернейшнл-Тула";;
Миг 400мг таб. №10;10.0;65.91;79.0;2015-02-18 00:00:00.00; ЗАО "СИА Интернейшнл-Тула";;
Нейромидин 15мг/мл амп. 1мл Х10 Б;2.0;1453.97;1686.7;2015-02-18 00:00:00.00; ЗАО "СИА Интернейшнл-Тула";;
Нокспрей 0.5мг/мл Спрей назальный 20мл Фл.полиэт. ;10.0;163.05;199.0;2015-02-18 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Сперко Украина СП;УКРАИНА
Пилокарпин 1% Г/хл Р-р 5мл Фл-капельн. Инд. уп. Б (R);5.0;23.82;29.0;2015-02-18 00:00:00.00; ЗАО "СИА Интернейшнл-Тула";;
Азопт капли гл. 1% фл-кап. 5мл №1 ;3.0;516.45;630.1;2015-02-18 00:00:00.00; ЗАО ЦВ "Протек"; S.A. Alcon-Couvreur n.v.;Бельгия
Амелотекс р-р в/м введ. 10мг/мл амп. 1,5мл №5 ;3.0;398.97;486.8;2015-02-18 00:00:00.00; ЗАО ЦВ "Протек"; Сотекс;Россия
Белогент мазь 15г;2.0;185.24;226.0;2015-02-18 00:00:00.00; ЗАО ЦВ "Протек";;
Гепатрин капс. №60 (бад) ;3.0;314.47;408.9;2015-02-18 00:00:00.00; ЗАО ЦВ "Протек"; Эвалар;Россия
Глюкофаж лонг таб. пролонг. д-я 500мг №60 ;3.0;404.14;483.1;2015-02-18 00:00:00.00; ЗАО ЦВ "Протек"; Merck Sante s.a.s.;Франция
Гриппферон 10000МЕ/мл капли в нос 10мл;5.0;211.2;259.1;2015-02-18 00:00:00.00; ЗАО ЦВ "Протек";;
Дексалгин р-р для ин 25мг/мл амп 2мл №5 ;3.0;395.23;482.2;2015-02-18 00:00:00.00; ЗАО ЦВ "Протек"; A.Menarini Manufacturing Logistik and Servicer;Италия
Johnson"s Baby масло с алоэ 200мл Б .@;3.0;112.43;146.2;2015-02-18 00:00:00.00; ЗАО ЦВ "Протек";;
Имудон №40 жев. тб.;3.0;457.38;558.1;2015-02-18 00:00:00.00; ЗАО ЦВ "Протек";;
Интести Бактериофаг 100мл Микроген;2.0;736.01;853.8;2015-02-18 00:00:00.00; ЗАО ЦВ "Протек";;
Клерасил ультра гель-маска идеальное очищение 2 в 1 туба 200мл ;1.0;230.82;300.1;2015-02-18 00:00:00.00; ЗАО ЦВ "Протек"; Рекитт Бенкизер FR;Франция
Компливит кальций д3 форте таб жев. 500мг+400ме №100 мятные ;3.0;341.77;417.0;2015-02-18 00:00:00.00; ЗАО ЦВ "Протек"; ОАО Фармстандарт-УфаВИТА;Россия
Конкор 10 таб. №50;5.0;477.62;572.3;2015-02-18 00:00:00.00; ЗАО ЦВ "Протек";;
Презерватив CONTEX №3 Классик Classic;10.0;76.56;95.0;2015-02-18 00:00:00.00; ЗАО ЦВ "Протек";;
Лазикс амп. 2мл №10;6.0;70.18;84.9;2015-02-18 00:00:00.00; ЗАО ЦВ "Протек";;
Мидиана таб. п/о плён. №21 ;2.0;563.75;654.0;2015-02-18 00:00:00.00; ЗАО ЦВ "Протек"; Gedeon Richter;Венгрия
Мирамистин р-р 0,01% 50мл;5.0;138.82;169.4;2015-02-18 00:00:00.00; ЗАО ЦВ "Протек";;
Но-шпа р-р в/в и в/м введ. 20мг/мл амп. 2мл №5 ;5.0;87.89;105.1;2015-02-18 00:00:00.00; ЗАО ЦВ "Протек"; Chinoin;Венгрия
Нурофен экспресс neo таб. п/о 200мг №12 ;5.0;127.27;153.4;2015-02-18 00:00:00.00; ЗАО ЦВ "Протек"; Рекитт Бенкизер Хелскэр Интернешнл Лтд;Соединенное кор
Омник капс. с модиф. высвобожд. 0,4мг №30 ;5.0;701.36;799.4;2015-02-18 00:00:00.00; ЗАО ЦВ "Протек"; Astellas Europe/ОРТАТ;Россия
Оциллококцинум гранулы 6 доз (грипп и простуда);5.0;274.34;334.7;2015-02-18 00:00:00.00; ЗАО ЦВ "Протек";;
Пензитал таб. п/о кш/раств. 30мг №20 ;5.0;48.29;59.6;2015-02-18 00:00:00.00; ЗАО ЦВ "Протек"; Shreya Life Sciences Pvt.Ltd;Индия
Помада гигиеническая "айболит" 2,8г ;10.0;18.03;27.1;2015-02-18 00:00:00.00; ЗАО ЦВ "Протек"; Аванта ОАО;Россия
Профлосин капс. п/о кш/раств. пролонг. действ. 0,4 мг №30 ;2.0;371.14;445.0;2015-02-18 00:00:00.00; ЗАО ЦВ "Протек"; Роттендорф Фарма ГмбХ DE;Германия
Псорилом шампунь д/волос дегтярный фл. пласт. 200мл ;1.0;236.0;307.0;2015-02-18 00:00:00.00; ЗАО ЦВ "Протек"; ООО "Фратти НВ" по заказу ООО " Алкой-Фарм";Россия
Рыбий  жир очищенный д/внутр. прим. фл. 50мл ;6.0;86.57;105.7;2015-02-18 00:00:00.00; ЗАО ЦВ "Протек"; Тульская фармацевтическая фабрика ООО;Россия
Рыбий жир "янтарная капля" капс. 0,3г №100 ;5.0;114.79;149.3;2015-02-18 00:00:00.00; ЗАО ЦВ "Протек"; Экко плюс;Россия
Санитапласт лейкопластырь sanitaplast №30 "большой универсальный набор №5" ;5.0;55.33;67.6;2015-02-18 00:00:00.00; ЗАО ЦВ "Протек"; Betasan Турция/Changzhou Китай;Китай
Тексамен лиоф. д/приг. р-ра для в/в и в/м введ. 20мг №1 (в компл. с р-лем) ;6.0;136.29;166.3;2015-02-18 00:00:00.00; ЗАО ЦВ "Протек"; Mustafa Nevzat Ilac Sanayii A.S.;Турция
